HOUSEID,PERSONID,WTTRDFIN,TOUR,TOURTYPE,STOPS,TOUR_FLG,BEGNTIME,DIST_M,TIME_M,MODE_D,MODE_T,TOT_CMIN,TOT_MILS,TOT_DWEL,TOT_DWEL2,VMT,PMT_POV,PMT_WALK,PMT_TRAN,PMT_OTHR,ENDTTIME,uniquePersonId
30352400,2,564643.114622231,5,HH,1,0,1800,1.514,35,1,1,60,3.0269999999999997,5,5,0.0,0.0,3.0269999999999997,0.0,0.0,1905,30352400_2
30358022,1,1770603.52775852,1,OO,2,1,1000,7.55,22,4,4,43,15.161,589,589,0.0,15.161,0.0,0.0,0.0,1109,30358022_1
30358022,1,1770603.52775852,2,OO,0,0,2032,19.342,29,4,4,29,19.342,0,124,0.0,19.342,0.0,0.0,0.0,2101,30358022_1
30358022,1,1770603.52775852,3,OO,0,0,2305,1.0190000000000001,6,3,3,6,1.0190000000000001,0,0,0.0,1.0190000000000001,0.0,0.0,0.0,2311,30358022_1
30358022,2,1771628.07420528,1,OO,0,0,1415,19.704,27,4,4,27,19.704,0,364,19.704,19.704,0.0,0.0,0.0,1442,30358022_2
30358022,2,1771628.07420528,2,OO,0,0,2046,19.342,35,3,3,35,19.342,0,110,0.0,19.342,0.0,0.0,0.0,2121,30358022_2
30358022,2,1771628.07420528,3,OO,0,0,2311,1.0190000000000001,5,3,3,5,1.0190000000000001,0,0,0.0,1.0190000000000001,0.0,0.0,0.0,2316,30358022_2
30360057,1,273877.336644796,1,HH,0,0,810,2.5,45,1,1,45,2.5,0,550,0.0,0.0,2.5,0.0,0.0,855,30360057_1
30360057,1,273877.336644796,2,HO,0,0,1805,2.406,5,3,3,5,2.406,0,195,2.406,2.406,0.0,0.0,0.0,1810,30360057_1
30360057,1,273877.336644796,3,OH,0,0,2125,4.513999999999999,5,3,3,5,4.513999999999999,0,0,4.513999999999999,4.513999999999999,0.0,0.0,0.0,2130,30360057_1
30360057,2,332278.314939871,1,HO,0,0,850,3.752,10,4,4,10,3.752,0,120,3.752,3.752,0.0,0.0,0.0,900,30360057_2
30360057,2,332278.314939871,2,OH,0,0,1100,3.772,15,4,4,15,3.772,0,300,3.772,3.772,0.0,0.0,0.0,1115,30360057_2
30360057,2,332278.314939871,3,HH,0,0,1615,1.5,60,1,1,60,1.5,0,0,0.0,0.0,1.5,0.0,0.0,1715,30360057_2
30360154,1,994096.590013252,1,HH,0,0,805,4.8180000000000005,16,3,3,16,4.8180000000000005,0,484,4.8180000000000005,4.8180000000000005,0.0,0.0,0.0,821,30360154_1
30360154,1,994096.590013252,2,HH,0,0,1625,4.811,13,3,3,13,4.811,0,150,4.811,4.811,0.0,0.0,0.0,1638,30360154_1
30360154,1,994096.590013252,3,HH,1,0,1908,2.205,8,3,3,14,4.407,10,10,4.407,4.407,0.0,0.0,0.0,1932,30360154_1
30361778,1,1109940.99064873,1,HH,0,0,800,-9.0,25,1,1,25,-9.0,0,140,0.0,0.0,0.0,0.0,0.0,825,30361778_1
30361778,1,1109940.99064873,2,HO,1,1,1045,6.638,30,16,16,60,11.894,15,80,0.0,0.0,0.0,11.894,0.0,1200,30361778_1
30361778,1,1109940.99064873,3,OH,3,1,1305,6.711,70,16,16,165,14.639000000000001,70,70,0.0,0.0,2.715,11.924000000000001,0.0,1700,30361778_1
30369078,1,1107499.52318409,1,HW,0,0,800,23.17,30,3,3,30,23.17,0,540,23.17,23.17,0.0,0.0,0.0,830,30369078_1
30369078,1,1107499.52318409,2,WH,0,0,1730,23.108,35,3,3,35,23.108,0,0,23.108,23.108,0.0,0.0,0.0,1805,30369078_1
30369754,1,2186731.19154293,1,HO,0,0,415,29.084,45,4,4,45,29.084,0,60,29.084,29.084,0.0,0.0,0.0,500,30369754_1
30369754,1,2186731.19154293,2,OO,0,0,600,399.048,90,19,19,90,399.048,0,50,0.0,0.0,0.0,0.0,399.048,730,30369754_1
30369754,1,2186731.19154293,3,OO,0,0,820,4.232,35,17,17,35,4.232,0,305,0.0,0.0,0.0,0.0,4.232,855,30369754_1
30369754,1,2186731.19154293,4,OO,0,0,1400,4.729,20,17,17,20,4.729,0,163,0.0,0.0,0.0,0.0,4.729,1420,30369754_1
30369754,1,2186731.19154293,5,OH,1,1,1703,399.048,92,19,19,149,431.04400000000004,20,20,31.996,31.996,0.0,0.0,399.048,1952,30369754_1
30373949,1,3696274.77607037,1,HW,0,0,800,50.022,-9,3,3,-9,50.022,0,525,50.022,50.022,0.0,0.0,0.0,815,30373949_1
30373949,1,3696274.77607037,2,WH,0,0,1700,50.535,20,3,3,20,50.535,0,0,50.535,50.535,0.0,0.0,0.0,1720,30373949_1
30373949,2,3351633.27287958,1,HW,0,0,800,5.997000000000001,15,3,3,15,5.997000000000001,0,345,5.997000000000001,5.997000000000001,0.0,0.0,0.0,815,30373949_2
30373949,2,3351633.27287958,2,WH,0,0,1400,5.787000000000001,30,3,3,30,5.787000000000001,0,0,5.787000000000001,5.787000000000001,0.0,0.0,0.0,1430,30373949_2
30380836,1,1737638.06121546,1,HW,1,1,730,9.808,38,4,4,63,11.937000000000001,417,417,11.937000000000001,11.937000000000001,0.0,0.0,0.0,835,30380836_1
30380836,1,1737638.06121546,2,WO,0,0,1530,7.53,35,4,4,35,7.53,0,80,7.53,7.53,0.0,0.0,0.0,1605,30380836_1
30380836,1,1737638.06121546,3,OH,1,1,1725,2.227,15,4,4,25,4.356,15,15,4.356,4.356,0.0,0.0,0.0,1805,30380836_1
30380836,2,2029372.00375095,1,HW,0,0,700,24.289,55,3,3,55,24.289,0,240,24.289,24.289,0.0,0.0,0.0,755,30380836_2
30380836,2,2029372.00375095,2,WO,0,0,1155,4.321000000000001,15,3,3,15,4.321000000000001,0,40,4.321000000000001,4.321000000000001,0.0,0.0,0.0,1210,30380836_2
30380836,2,2029372.00375095,3,OW,0,0,1250,4.208,15,3,3,15,4.208,0,205,4.208,4.208,0.0,0.0,0.0,1305,30380836_2
30380836,2,2029372.00375095,4,WH,0,0,1630,24.592,75,3,3,75,24.592,0,0,24.592,24.592,0.0,0.0,0.0,1745,30380836_2
30385155,1,861433.653522766,1,HW,1,1,1000,6.611000000000001,12,3,3,13,6.831,437,437,6.831,6.831,0.0,0.0,0.0,1015,30385155_1
30385155,1,861433.653522766,2,WH,1,1,1730,6.47,10,3,3,11,6.69,15,124,6.69,6.69,0.0,0.0,0.0,1756,30385155_1
30385155,1,861433.653522766,3,HO,1,1,1945,5.266,10,3,3,20,8.124,10,115,8.124,8.124,0.0,0.0,0.0,2015,30385155_1
30385155,1,861433.653522766,4,OH,0,0,2200,9.969,15,3,3,15,9.969,0,0,9.969,9.969,0.0,0.0,0.0,2215,30385155_1
30385155,2,1006060.68580541,1,HW,0,0,715,21.331,60,3,3,60,21.331,0,240,21.331,21.331,0.0,0.0,0.0,815,30385155_2
30385155,2,1006060.68580541,2,WW,1,0,1215,0.6809999999999999,3,3,3,5,1.3619999999999999,20,295,1.3619999999999999,1.3619999999999999,0.0,0.0,0.0,1240,30385155_2
30385155,2,1006060.68580541,3,WH,0,0,1715,22.45,45,3,3,45,22.45,0,60,22.45,22.45,0.0,0.0,0.0,1800,30385155_2
30385155,2,1006060.68580541,4,HO,0,0,1900,3.68,5,3,3,5,3.68,0,135,3.68,3.68,0.0,0.0,0.0,1905,30385155_2
30385155,2,1006060.68580541,5,OH,0,0,2120,3.681,5,3,3,5,3.681,0,0,3.681,3.681,0.0,0.0,0.0,2125,30385155_2
30385383,1,822278.751568682,1,HO,0,0,1215,22.143,50,4,4,50,22.143,0,65,22.143,22.143,0.0,0.0,0.0,1305,30385383_1
30385383,1,822278.751568682,2,OO,0,0,1410,0.37200000000000005,1,4,4,1,0.37200000000000005,0,124,0.37200000000000005,0.37200000000000005,0.0,0.0,0.0,1411,30385383_1
30385383,1,822278.751568682,3,OH,1,1,1615,17.959,35,4,4,50,21.712,25,25,21.712,21.712,0.0,0.0,0.0,1730,30385383_1
30386358,1,2803299.92022024,1,HO,0,0,900,14.774000000000001,35,3,3,35,14.774000000000001,0,40,14.774000000000001,14.774000000000001,0.0,0.0,0.0,935,30386358_1
30386358,1,2803299.92022024,2,OO,0,0,1015,3.758,15,3,3,15,3.758,0,45,3.758,3.758,0.0,0.0,0.0,1030,30386358_1
30386358,1,2803299.92022024,3,OO,0,0,1115,4.6530000000000005,25,3,3,25,4.6530000000000005,0,35,4.6530000000000005,4.6530000000000005,0.0,0.0,0.0,1140,30386358_1
30386358,1,2803299.92022024,4,OW,0,0,1215,13.957,25,3,3,25,13.957,0,290,13.957,13.957,0.0,0.0,0.0,1240,30386358_1
30386358,1,2803299.92022024,5,WH,0,0,1730,1.176,5,3,3,5,1.176,0,0,1.176,1.176,0.0,0.0,0.0,1735,30386358_1
30386358,3,3050799.00031689,1,HO,0,0,440,13.782,15,3,3,15,13.782,0,35,13.782,13.782,0.0,0.0,0.0,455,30386358_3
30386358,3,3050799.00031689,2,OW,0,0,530,1.7690000000000001,10,3,3,10,1.7690000000000001,0,680,1.7690000000000001,1.7690000000000001,0.0,0.0,0.0,540,30386358_3
30386358,3,3050799.00031689,3,WH,0,0,1700,16.824,30,3,3,30,16.824,0,0,16.824,16.824,0.0,0.0,0.0,1730,30386358_3
30390360,2,319504.243337753,1,HH,3,1,1210,13.117,13,4,4,36,27.826,42,42,27.826,27.826,0.0,0.0,0.0,1328,30390360_2
30390642,1,549922.598105357,1,HH,2,1,1150,2.0,110,1,1,135,3.6460000000000004,25,25,0.0,0.0,2.0,0.0,1.646,1430,30390642_1
30392400,1,194036.22880826,1,WW,0,0,1000,0.5,16,1,1,16,0.5,0,109,0.0,0.0,0.5,0.0,0.0,1016,30392400_1
30392400,1,194036.22880826,2,WO,0,0,1205,1.544,15,4,4,15,1.544,0,55,1.544,1.544,0.0,0.0,0.0,1220,30392400_1
30392400,1,194036.22880826,3,OO,1,1,1315,1.704,15,4,4,20,2.998,5,55,2.998,2.998,0.0,0.0,0.0,1340,30392400_1
30392400,1,194036.22880826,4,OH,0,0,1430,1.005,5,4,4,5,1.005,0,10,1.005,1.005,0.0,0.0,0.0,1435,30392400_1
30392400,1,194036.22880826,5,HH,2,1,1445,0.5,274,1,1,276,1.33,10,25,0.0,0.0,1.33,0.0,0.0,1946,30392400_1
30392400,2,226613.182138437,1,HW,1,1,600,12.607000000000001,84,2,2,85,13.107000000000001,590,590,0.0,0.0,0.5,0.0,12.607000000000001,740,30392400_2
30392400,2,226613.182138437,2,WH,0,0,1715,12.607999999999999,65,2,2,65,12.607999999999999,0,70,0.0,0.0,0.0,0.0,12.607999999999999,1820,30392400_2
30392400,2,226613.182138437,3,HH,1,0,1930,0.5,1,1,1,2,1.0,15,15,0.0,0.0,1.0,0.0,0.0,1947,30392400_2
30393166,1,6237364.07991741,1,HW,0,0,511,20.548000000000002,31,3,3,31,20.548000000000002,0,528,20.548000000000002,20.548000000000002,0.0,0.0,0.0,542,30393166_1
30393166,1,6237364.07991741,2,WH,0,0,1430,17.854,30,3,3,30,17.854,0,0,17.854,17.854,0.0,0.0,0.0,1500,30393166_1
30393166,2,6238044.36233661,1,HW,0,0,1515,1.1440000000000001,35,1,1,35,1.1440000000000001,0,200,0.0,0.0,1.1440000000000001,0.0,0.0,1550,30393166_2
30393166,2,6238044.36233661,2,WH,0,0,1910,1.1440000000000001,30,1,1,30,1.1440000000000001,0,0,0.0,0.0,1.1440000000000001,0.0,0.0,1940,30393166_2
30393508,1,782639.956584919,1,HW,0,0,820,3.147,10,4,4,10,3.147,0,480,3.147,3.147,0.0,0.0,0.0,830,30393508_1
30393508,1,782639.956584919,2,WH,0,0,1630,3.1719999999999997,9,4,4,9,3.1719999999999997,0,0,3.1719999999999997,3.1719999999999997,0.0,0.0,0.0,1639,30393508_1
30393881,1,639044.217216392,1,HW,0,0,1130,8.29,15,4,4,15,8.29,0,255,8.29,8.29,0.0,0.0,0.0,1145,30393881_1
30393881,1,639044.217216392,2,WH,0,0,1600,7.385,30,4,4,30,7.385,0,0,7.385,7.385,0.0,0.0,0.0,1630,30393881_1
30393881,3,685390.363282245,1,HW,0,0,1445,2.592,10,3,3,10,2.592,0,305,2.592,2.592,0.0,0.0,0.0,1455,30393881_3
30393881,3,685390.363282245,2,WH,0,0,2000,2.5989999999999998,15,3,3,15,2.5989999999999998,0,0,2.5989999999999998,2.5989999999999998,0.0,0.0,0.0,2015,30393881_3
30394656,1,633940.854887235,1,HO,0,0,1000,5.372999999999999,15,3,3,15,5.372999999999999,0,0,5.372999999999999,5.372999999999999,0.0,0.0,0.0,1015,30394656_1
30395009,1,671292.994700336,1,HW,0,0,729,11.995999999999999,19,4,4,19,11.995999999999999,0,242,11.995999999999999,11.995999999999999,0.0,0.0,0.0,748,30395009_1
30395009,1,671292.994700336,2,WW,1,0,1150,1.699,6,4,4,11,3.2460000000000004,20,211,3.2460000000000004,3.2460000000000004,0.0,0.0,0.0,1221,30395009_1
30395009,1,671292.994700336,3,WO,0,0,1532,26.035,38,4,4,38,26.035,0,95,26.035,26.035,0.0,0.0,0.0,1610,30395009_1
30395009,1,671292.994700336,4,OH,0,0,1745,15.944,40,4,4,40,15.944,0,0,15.944,15.944,0.0,0.0,0.0,1825,30395009_1
30395009,2,783997.105131367,1,HW,0,0,745,9.586,15,3,3,15,9.586,0,570,9.586,9.586,0.0,0.0,0.0,800,30395009_2
30395009,2,783997.105131367,2,WH,0,0,1730,9.336,30,3,3,30,9.336,0,0,9.336,9.336,0.0,0.0,0.0,1800,30395009_2
30395009,3,1536524.68108684,1,HW,0,0,755,4.711,15,3,3,15,4.711,0,500,4.711,4.711,0.0,0.0,0.0,810,30395009_3
30395009,3,1536524.68108684,2,WH,0,0,1630,4.5489999999999995,15,3,3,15,4.5489999999999995,0,90,4.5489999999999995,4.5489999999999995,0.0,0.0,0.0,1645,30395009_3
30395009,3,1536524.68108684,3,HO,0,0,1815,1.391,5,3,3,5,1.391,0,70,1.391,1.391,0.0,0.0,0.0,1820,30395009_3
30395009,3,1536524.68108684,4,OH,0,0,1930,1.469,5,3,3,5,1.469,0,145,1.469,1.469,0.0,0.0,0.0,1935,30395009_3
30395009,3,1536524.68108684,5,HH,0,0,2200,-9.0,20,1,1,20,-9.0,0,0,0.0,0.0,0.0,0.0,0.0,2220,30395009_3
30395009,4,1393258.76936192,1,HW,0,0,950,1.35,5,3,3,5,1.35,0,305,1.35,1.35,0.0,0.0,0.0,955,30395009_4
30395009,4,1393258.76936192,2,WW,1,0,1500,0.078,2,1,1,4,0.156,8,356,0.0,0.0,0.156,0.0,0.0,1512,30395009_4
30395009,4,1393258.76936192,3,WH,0,0,2100,1.349,5,3,3,5,1.349,0,0,1.349,1.349,0.0,0.0,0.0,2105,30395009_4
30395818,1,366598.73251298,1,HO,2,1,1254,82.876,107,3,3,115,88.95,300,300,88.95,88.95,0.0,0.0,0.0,1501,30395818_1
30395818,1,366598.73251298,2,OH,0,0,1949,76.582,107,3,3,107,76.582,0,0,76.582,76.582,0.0,0.0,0.0,2136,30395818_1
30396511,1,242176.15206115198,1,HO,1,1,1130,13.401,25,3,3,40,18.878,140,140,18.878,18.878,0.0,0.0,0.0,1220,30396511_1
30396511,1,242176.15206115198,2,OH,0,0,1430,6.224,20,3,3,20,6.224,0,40,6.224,6.224,0.0,0.0,0.0,1450,30396511_1
30396511,1,242176.15206115198,3,HO,2,1,1530,7.8020000000000005,15,3,3,35,18.365,5,85,18.365,18.365,0.0,0.0,0.0,1620,30396511_1
30396511,1,242176.15206115198,4,OO,0,0,1730,2.9560000000000004,10,3,3,10,2.9560000000000004,0,80,2.9560000000000004,2.9560000000000004,0.0,0.0,0.0,1740,30396511_1
30396511,1,242176.15206115198,5,OH,1,1,1900,5.672000000000001,24,3,3,29,10.543,1,1,10.543,10.543,0.0,0.0,0.0,1930,30396511_1
30398796,1,302506.386334813,1,HW,1,1,945,2.405,16,3,3,22,3.389,51,51,3.389,3.389,0.0,0.0,0.0,1008,30398796_1
30398796,1,302506.386334813,2,WO,0,0,1058,5.379,16,3,3,16,5.379,0,371,5.379,5.379,0.0,0.0,0.0,1114,30398796_1
30398796,1,302506.386334813,3,OW,0,0,1725,5.438,15,3,3,15,5.438,0,48,5.438,5.438,0.0,0.0,0.0,1740,30398796_1
30398796,1,302506.386334813,4,WH,0,0,1828,2.928,12,3,3,12,2.928,0,0,2.928,2.928,0.0,0.0,0.0,1840,30398796_1
30400811,1,1940118.31693453,1,HW,1,1,815,1.597,30,1,1,37,1.97,188,188,0.0,0.0,1.97,0.0,0.0,900,30400811_1
30400811,1,1940118.31693453,2,WW,1,0,1200,0.153,5,1,1,8,0.306,22,142,0.0,0.0,0.306,0.0,0.0,1230,30400811_1
30400811,1,1940118.31693453,3,WW,0,0,1430,0.444,15,1,1,15,0.444,0,195,0.0,0.0,0.444,0.0,0.0,1445,30400811_1
30400811,1,1940118.31693453,4,WH,0,0,1800,1.909,35,1,1,35,1.909,0,25,0.0,0.0,1.909,0.0,0.0,1835,30400811_1
30400811,1,1940118.31693453,5,HH,1,0,1900,0.6,10,1,1,20,1.2,10,10,0.0,0.0,1.2,0.0,0.0,1930,30400811_1
30400811,2,1938996.33125545,1,HW,1,1,636,3.602,30,11,11,40,5.135,104,104,0.0,0.0,0.0,5.135,0.0,720,30400811_2
30400811,2,1938996.33125545,2,WW,1,0,900,0.22899999999999998,5,1,1,10,0.45799999999999996,5,510,0.0,0.0,0.45799999999999996,0.0,0.0,915,30400811_2
30400811,2,1938996.33125545,3,WH,0,0,1740,2.412,18,17,17,18,2.412,0,62,0.0,0.0,0.0,0.0,2.412,1758,30400811_2
30400811,2,1938996.33125545,4,HH,1,0,1900,0.6,10,1,1,20,1.199,10,10,0.0,0.0,1.199,0.0,0.0,1930,30400811_2
30404275,1,2311200.46703755,1,HW,0,0,815,13.538,40,3,3,40,13.538,0,515,13.538,13.538,0.0,0.0,0.0,855,30404275_1
30404275,1,2311200.46703755,2,WH,0,0,1730,14.377,45,3,3,45,14.377,0,0,14.377,14.377,0.0,0.0,0.0,1815,30404275_1
30407847,1,235722.685424252,1,HW,0,0,745,0.42,2,1,1,2,0.42,0,493,0.0,0.0,0.42,0.0,0.0,747,30407847_1
30407847,1,235722.685424252,2,WH,1,1,1600,4.984,8,3,3,15,9.472999999999999,10,10,9.472999999999999,9.472999999999999,0.0,0.0,0.0,1625,30407847_1
30408528,1,480093.196163019,1,HW,0,0,810,1.8030000000000002,10,3,3,10,1.8030000000000002,0,25,1.8030000000000002,1.8030000000000002,0.0,0.0,0.0,820,30408528_1
30408528,1,480093.196163019,2,WW,1,0,845,0.418,10,3,3,15,0.836,20,75,0.836,0.836,0.0,0.0,0.0,920,30408528_1
30408528,1,480093.196163019,3,WW,1,0,1015,0.382,7,3,3,12,0.764,18,33,0.764,0.764,0.0,0.0,0.0,1045,30408528_1
30408528,1,480093.196163019,4,WO,2,1,1100,4.425,20,3,3,40,6.1610000000000005,10,90,6.1610000000000005,6.1610000000000005,0.0,0.0,0.0,1220,30408528_1
30408528,1,480093.196163019,5,OW,0,0,1310,4.285,15,3,3,15,4.285,0,50,4.285,4.285,0.0,0.0,0.0,1325,30408528_1
30408528,1,480093.196163019,6,WW,1,0,1415,0.9279999999999999,10,3,3,15,1.736,5,30,1.736,1.736,0.0,0.0,0.0,1435,30408528_1
30408528,1,480093.196163019,7,WW,2,1,1500,1.4969999999999999,14,3,3,34,2.988,10,56,2.988,2.988,0.0,0.0,0.0,1545,30408528_1
30408528,1,480093.196163019,8,WH,0,0,1630,1.811,25,3,3,25,1.811,0,95,1.811,1.811,0.0,0.0,0.0,1655,30408528_1
30408528,1,480093.196163019,9,HO,0,0,1830,7.454,30,3,3,30,7.454,0,120,7.454,7.454,0.0,0.0,0.0,1900,30408528_1
30408528,1,480093.196163019,10,OH,0,0,2100,8.215,30,3,3,30,8.215,0,0,8.215,8.215,0.0,0.0,0.0,2130,30408528_1
30409766,1,4828173.36552113,1,HW,0,0,910,1.229,29,1,1,29,1.229,0,534,0.0,0.0,1.229,0.0,0.0,939,30409766_1
30409766,1,4828173.36552113,2,WO,0,0,1833,0.406,11,1,1,11,0.406,0,74,0.0,0.0,0.406,0.0,0.0,1844,30409766_1
30409766,1,4828173.36552113,3,OO,0,0,1958,0.248,8,1,1,8,0.248,0,77,0.0,0.0,0.248,0.0,0.0,2006,30409766_1
30409766,1,4828173.36552113,4,OH,0,0,2123,1.5730000000000002,40,1,1,40,1.5730000000000002,0,0,0.0,0.0,1.5730000000000002,0.0,0.0,2203,30409766_1
30409766,2,4825381.19489683,1,HW,0,0,905,1.058,34,1,1,34,1.058,0,530,0.0,0.0,1.058,0.0,0.0,939,30409766_2
30409766,2,4825381.19489683,2,WO,0,0,1829,0.595,15,1,1,15,0.595,0,74,0.0,0.0,0.595,0.0,0.0,1844,30409766_2
30409766,2,4825381.19489683,3,OO,0,0,1958,0.248,8,1,1,8,0.248,0,79,0.0,0.0,0.248,0.0,0.0,2006,30409766_2
30409766,2,4825381.19489683,4,OH,0,0,2125,1.5730000000000002,38,1,1,38,1.5730000000000002,0,0,0.0,0.0,1.5730000000000002,0.0,0.0,2203,30409766_2
30410208,1,246530.683692953,1,HW,0,0,840,0.768,15,4,4,15,0.768,0,190,0.768,0.768,0.0,0.0,0.0,855,30410208_1
30410208,1,246530.683692953,2,WH,2,1,1205,4.204,8,4,4,14,7.909,276,276,7.909,7.909,0.0,0.0,0.0,1228,30410208_1
30410208,1,246530.683692953,3,HH,3,1,1655,2.563,10,4,4,25,5.935,32,32,5.935,5.935,0.0,0.0,0.0,1752,30410208_1
30411392,1,248681.663172187,1,HO,0,0,1025,15.210999999999999,35,3,3,35,15.210999999999999,0,65,15.210999999999999,15.210999999999999,0.0,0.0,0.0,1100,30411392_1
30411392,1,248681.663172187,2,OW,0,0,1205,1.541,15,3,3,15,1.541,0,90,1.541,1.541,0.0,0.0,0.0,1220,30411392_1
30411392,1,248681.663172187,3,WO,0,0,1350,1.324,10,3,3,10,1.324,0,60,1.324,1.324,0.0,0.0,0.0,1400,30411392_1
30411392,1,248681.663172187,4,OO,2,1,1500,2.484,10,3,3,25,4.231,30,80,4.231,4.231,0.0,0.0,0.0,1600,30411392_1
30411392,1,248681.663172187,5,OH,0,0,1645,13.284,45,3,3,45,13.284,0,0,13.284,13.284,0.0,0.0,0.0,1730,30411392_1
30411392,2,212932.23827649897,1,HO,0,0,900,9.186,30,17,17,30,9.186,0,420,0.0,0.0,0.0,0.0,9.186,930,30411392_2
30411392,2,212932.23827649897,2,OH,0,0,1630,8.649,30,17,17,30,8.649,0,0,0.0,0.0,0.0,0.0,8.649,1700,30411392_2
30417943,2,226341.746942471,1,HW,0,0,503,2.573,15,4,4,15,2.573,0,330,2.573,2.573,0.0,0.0,0.0,518,30417943_2
30417943,2,226341.746942471,2,WH,0,0,1048,2.5669999999999997,14,4,4,14,2.5669999999999997,0,14,2.5669999999999997,2.5669999999999997,0.0,0.0,0.0,1102,30417943_2
30417943,2,226341.746942471,3,HH,1,0,1116,0.099,4,1,1,6,0.198,11,11,0.0,0.0,0.198,0.0,0.0,1133,30417943_2
30419095,3,2829375.09246847,1,HO,0,0,1400,1.452,5,3,3,5,1.452,0,90,0.0,1.452,0.0,0.0,0.0,1405,30419095_3
30419095,3,2829375.09246847,2,OH,0,0,1535,1.48,5,3,3,5,1.48,0,0,0.0,1.48,0.0,0.0,0.0,1540,30419095_3
30421958,1,402424.49934697896,1,HW,0,0,800,0.726,10,2,2,10,0.726,0,235,0.0,0.0,0.0,0.0,0.726,810,30421958_1
30421958,1,402424.49934697896,2,WH,0,0,1205,0.726,8,2,2,8,0.726,0,47,0.0,0.0,0.0,0.0,0.726,1213,30421958_1
30421958,1,402424.49934697896,3,HW,0,0,1300,0.726,8,2,2,8,0.726,0,252,0.0,0.0,0.0,0.0,0.726,1308,30421958_1
30421958,1,402424.49934697896,4,WH,0,0,1720,0.726,10,2,2,10,0.726,0,30,0.0,0.0,0.0,0.0,0.726,1730,30421958_1
30421958,1,402424.49934697896,5,HO,0,0,1800,49.158,55,3,3,55,49.158,0,140,49.158,49.158,0.0,0.0,0.0,1855,30421958_1
30421958,1,402424.49934697896,6,OH,1,1,2115,40.795,35,3,3,55,47.614,5,5,47.614,47.614,0.0,0.0,0.0,2215,30421958_1
30432183,1,1296324.92526262,1,HH,2,1,800,85.275,105,3,3,185,168.80200000000002,175,175,168.80200000000002,168.80200000000002,0.0,0.0,0.0,1145,30432183_1
30432183,1,1296324.92526262,2,HO,0,0,1400,1.804,10,3,3,10,1.804,0,50,1.804,1.804,0.0,0.0,0.0,1410,30432183_1
30432183,1,1296324.92526262,3,OH,0,0,1500,1.8,10,3,3,10,1.8,0,0,1.8,1.8,0.0,0.0,0.0,1510,30432183_1
30432183,2,1513966.32579074,1,HO,0,0,800,47.015,60,3,3,60,47.015,0,120,47.015,47.015,0.0,0.0,0.0,900,30432183_2
30432183,2,1513966.32579074,2,OH,0,0,1100,47.146,60,3,3,60,47.146,0,0,47.146,47.146,0.0,0.0,0.0,1200,30432183_2
30435716,1,688085.154012869,1,HW,1,1,722,30.680999999999997,62,6,6,72,34.846,551,551,34.846,34.846,0.0,0.0,0.0,839,30435716_1
30435716,1,688085.154012869,2,WH,2,1,1745,26.807,34,6,6,52,33.457,42,42,33.457,33.457,0.0,0.0,0.0,1919,30435716_1
30438577,1,2798685.74816676,1,HW,0,0,635,7.865,18,4,4,18,7.865,0,337,7.865,7.865,0.0,0.0,0.0,653,30438577_1
30438577,1,2798685.74816676,2,WW,0,0,1230,2.0,30,1,1,30,2.0,0,215,0.0,0.0,2.0,0.0,0.0,1300,30438577_1
30438577,1,2798685.74816676,3,WH,0,0,1635,7.707999999999999,23,4,4,23,7.707999999999999,0,0,7.707999999999999,7.707999999999999,0.0,0.0,0.0,1658,30438577_1
30438577,2,2396358.5130805,1,HO,1,1,1057,3.447,8,3,3,11,3.697,41,41,3.697,3.697,0.0,0.0,0.0,1110,30438577_2
30438577,2,2396358.5130805,2,OH,0,0,1149,3.359,4,3,3,4,3.359,0,429,3.359,3.359,0.0,0.0,0.0,1153,30438577_2
30438577,2,2396358.5130805,3,HH,2,1,1902,3.8169999999999997,11,3,3,23,7.816,10,17,7.816,7.816,0.0,0.0,0.0,1942,30438577_2
30438577,3,2571639.60449131,1,HW,0,0,830,20.854,25,3,3,25,20.854,0,245,20.854,20.854,0.0,0.0,0.0,855,30438577_3
30438577,3,2571639.60449131,2,WW,1,0,1300,4.254,10,3,3,20,6.74,5,223,6.74,6.74,0.0,0.0,0.0,1325,30438577_3
30438577,3,2571639.60449131,3,WH,0,0,1703,19.039,23,3,3,23,19.039,0,0,19.039,19.039,0.0,0.0,0.0,1726,30438577_3
30439046,1,6226446.28677936,1,HW,0,0,715,22.72,45,4,4,45,22.72,0,540,22.72,22.72,0.0,0.0,0.0,800,30439046_1
30439046,1,6226446.28677936,2,WH,0,0,1700,23.099,45,4,4,45,23.099,0,0,23.099,23.099,0.0,0.0,0.0,1745,30439046_1
30439046,2,6228564.34423091,1,WW,0,0,845,3.0069999999999997,15,3,3,15,3.0069999999999997,0,480,3.0069999999999997,3.0069999999999997,0.0,0.0,0.0,900,30439046_2
30439046,2,6228564.34423091,2,WH,0,0,1700,3.0269999999999997,30,3,3,30,3.0269999999999997,0,0,3.0269999999999997,3.0269999999999997,0.0,0.0,0.0,1730,30439046_2
30440293,1,474573.870896409,1,HH,3,1,830,0.8140000000000001,4,3,3,11,2.0269999999999997,372,372,2.0269999999999997,2.0269999999999997,0.0,0.0,0.0,907,30440293_1
30440293,1,474573.870896409,2,HH,1,0,1453,1.196,5,3,3,10,2.065,20,20,2.065,2.065,0.0,0.0,0.0,1523,30440293_1
