,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,weight,distance,net_type,activity,minutes
25819,5045,6734,42.3260406,-83.07602890000001,42.326183799999995,-83.0761108,0.2149074154622392,17.292955,walk,walking,0.2149074154622392
25820,6734,5045,42.326183799999995,-83.0761108,42.3260406,-83.07602890000001,0.2149074154622392,17.292955,walk,walking,0.2149074154622392
25821,6734,4985,42.326183799999995,-83.0761108,42.3267032,-83.0763983,0.7757366870891174,62.421204,walk,walking,0.7757366870891174
25822,4985,6734,42.3267032,-83.0763983,42.326183799999995,-83.0761108,0.7757366870891174,62.421204,walk,walking,0.7757366870891174
25831,5035,5874,42.331127,-83.061776,42.3314125,-83.06205059999999,0.4842249369306672,38.964128,walk,walking,0.4842249369306672
25832,5874,5035,42.3314125,-83.06205059999999,42.331127,-83.061776,0.4842249369306672,38.964128,walk,walking,0.4842249369306672
25833,5874,5223,42.3314125,-83.06205059999999,42.3315463,-83.0621848,0.2302398995861657,18.526714000000002,walk,walking,0.2302398995861657
25834,5223,5874,42.3315463,-83.0621848,42.3314125,-83.06205059999999,0.2302398995861657,18.526714000000002,walk,walking,0.2302398995861657
25835,4945,5936,42.333122700000004,-83.0774784,42.333081299999996,-83.0776168,0.15255986926317625,12.276035,walk,walking,0.15255986926317625
25836,5936,4945,42.333081299999996,-83.0776168,42.333122700000004,-83.0774784,0.15255986926317625,12.276035,walk,walking,0.15255986926317625
25837,5936,5085,42.333081299999996,-83.0776168,42.3329495,-83.0780304,0.4602215442355251,37.032647,walk,walking,0.4602215442355251
25838,5085,5936,42.3329495,-83.0780304,42.333081299999996,-83.0776168,0.4602215442355251,37.032647,walk,walking,0.4602215442355251
25839,5241,5245,42.33469470000001,-83.08093000000001,42.3354473,-83.0813609,1.1296261945890862,90.897631,walk,walking,1.1296261945890862
25840,5245,5241,42.3354473,-83.0813609,42.33469470000001,-83.08093000000001,1.1296261945890862,90.897631,walk,walking,1.1296261945890862
25841,5245,6656,42.3354473,-83.0813609,42.3354928,-83.08138690000001,0.06827356556103745,5.493769,walk,walking,0.06827356556103745
25842,6656,5245,42.3354928,-83.08138690000001,42.3354473,-83.0813609,0.06827356556103745,5.493769,walk,walking,0.06827356556103745
25843,6656,5191,42.3354928,-83.08138690000001,42.3369558,-83.08222459999999,2.195930058284763,176.699904,walk,walking,2.195930058284763
25844,5191,6656,42.3369558,-83.08222459999999,42.3354928,-83.08138690000001,2.195930058284763,176.699904,walk,walking,2.195930058284763
25845,5191,6657,42.3369558,-83.08222459999999,42.3369984,-83.082249,0.06394457355189083,5.145428,walk,walking,0.06394457355189083
25846,6657,5191,42.3369984,-83.082249,42.3369558,-83.08222459999999,0.06394457355189083,5.145428,walk,walking,0.06394457355189083
25847,6657,5783,42.3369984,-83.082249,42.3383816,-83.0830416,2.076380826922838,167.080136,walk,walking,2.076380826922838
25848,5783,6657,42.3383816,-83.0830416,42.3369984,-83.082249,2.076380826922838,167.080136,walk,walking,2.076380826922838
25849,5783,5255,42.3383816,-83.0830416,42.3384775,-83.0830959,0.14370062261548214,11.563158,walk,walking,0.14370062261548214
25850,5255,5783,42.3384775,-83.0830959,42.3383816,-83.0830416,0.14370062261548214,11.563158,walk,walking,0.14370062261548214
25851,5177,6002,42.337922,-83.07062140000001,42.3378871,-83.07073259999999,0.12343529645693267,9.932468,walk,walking,0.12343529645693267
25852,6002,5177,42.3378871,-83.07073259999999,42.337922,-83.07062140000001,0.12343529645693267,9.932468,walk,walking,0.12343529645693267
25853,6002,5687,42.3378871,-83.07073259999999,42.3377026,-83.0713203,0.6523929064088384,52.4961,walk,walking,0.6523929064088384
25854,5687,6002,42.3377026,-83.0713203,42.3378871,-83.07073259999999,0.6523929064088384,52.4961,walk,walking,0.6523929064088384
25855,5687,5694,42.3377026,-83.0713203,42.337414200000005,-83.07223940000002,1.020201349621584,82.09254200000001,walk,walking,1.020201349621584
25856,5694,5687,42.337414200000005,-83.07223940000002,42.3377026,-83.0713203,1.020201349621584,82.09254200000001,walk,walking,1.020201349621584
25857,5694,4839,42.337414200000005,-83.07223940000002,42.3372606,-83.0727287,0.5431598543502305,43.706444,walk,walking,0.5431598543502305
25858,4839,5694,42.3372606,-83.0727287,42.337414200000005,-83.07223940000002,0.5431598543502305,43.706444,walk,walking,0.5431598543502305
25859,4839,5680,42.3372606,-83.0727287,42.337113099999996,-83.0732001,0.5230311059191968,42.086744,walk,walking,0.5230311059191968
25860,5680,4839,42.337113099999996,-83.0732001,42.3372606,-83.0727287,0.5230311059191968,42.086744,walk,walking,0.5230311059191968
25861,5680,5196,42.337113099999996,-83.0732001,42.3369591,-83.07369229999999,0.5461059316241441,43.943506,walk,walking,0.5461059316241441
25862,5196,5680,42.3369591,-83.07369229999999,42.337113099999996,-83.0732001,0.5461059316241441,43.943506,walk,walking,0.5461059316241441
25863,5196,5671,42.3369591,-83.07369229999999,42.3368065,-83.07417650000001,0.5378270222575715,43.277327,walk,walking,0.5378270222575715
25864,5671,5196,42.3368065,-83.07417650000001,42.3369591,-83.07369229999999,0.5378270222575715,43.277327,walk,walking,0.5378270222575715
25865,5671,5219,42.3368065,-83.07417650000001,42.3365658,-83.07494009999999,0.8481980563460797,68.251953,walk,walking,0.8481980563460797
25866,5219,5671,42.3365658,-83.07494009999999,42.3368065,-83.07417650000001,0.8481980563460797,68.251953,walk,walking,0.8481980563460797
25867,5219,5657,42.3365658,-83.07494009999999,42.336426700000004,-83.07538819999999,0.4965879553108728,39.958943,walk,walking,0.4965879553108728
25868,5657,5219,42.336426700000004,-83.07538819999999,42.3365658,-83.07494009999999,0.4965879553108728,39.958943,walk,walking,0.4965879553108728
25869,5657,5701,42.336426700000004,-83.07538819999999,42.3363259,-83.0757128,0.3597447152248748,28.947578000000004,walk,walking,0.3597447152248748
25870,5701,5657,42.3363259,-83.0757128,42.336426700000004,-83.07538819999999,0.3597447152248748,28.947578000000004,walk,walking,0.3597447152248748
25871,5701,5240,42.3363259,-83.0757128,42.3361955,-83.0761264,0.4594388755638957,36.969668,walk,walking,0.4594388755638957
25872,5240,5701,42.3361955,-83.0761264,42.3363259,-83.0757128,0.4594388755638957,36.969668,walk,walking,0.4594388755638957
25873,5240,6543,42.3361955,-83.0761264,42.336177299999996,-83.0761911,0.0707336796450719,5.691726999999999,walk,walking,0.0707336796450719
25874,6543,5240,42.336177299999996,-83.0761911,42.3361955,-83.0761264,0.0707336796450719,5.691726999999999,walk,walking,0.0707336796450719
25875,6543,5698,42.336177299999996,-83.0761911,42.3360523,-83.0765906,0.4432610883964856,35.66789,walk,walking,0.4432610883964856
25876,5698,6543,42.3360523,-83.0765906,42.336177299999996,-83.0761911,0.4432610883964856,35.66789,walk,walking,0.4432610883964856
25877,5698,5653,42.3360523,-83.0765906,42.3359348,-83.07696640000002,0.4169201660307953,33.548315,walk,walking,0.4169201660307953
25878,5653,5698,42.3359348,-83.07696640000002,42.3360523,-83.0765906,0.4169201660307953,33.548315,walk,walking,0.4169201660307953
25879,5653,5066,42.3359348,-83.07696640000002,42.335905100000005,-83.0770613,0.10529916611778742,8.473108,walk,walking,0.10529916611778742
25880,5066,5653,42.335905100000005,-83.0770613,42.3359348,-83.07696640000002,0.10529916611778742,8.473108,walk,walking,0.10529916611778742
25881,5066,4973,42.335905100000005,-83.0770613,42.3357734,-83.0774823,0.4671032845762859,37.5864,walk,walking,0.4671032845762859
25882,4973,5066,42.3357734,-83.0774823,42.335905100000005,-83.0770613,0.4671032845762859,37.5864,walk,walking,0.4671032845762859
25883,4973,6661,42.3357734,-83.0774823,42.335576399999994,-83.078112,0.6986664222600569,56.219591,walk,walking,0.6986664222600569
25884,6661,4973,42.335576399999994,-83.078112,42.3357734,-83.0774823,0.6986664222600569,56.219591,walk,walking,0.6986664222600569
25885,6661,5527,42.335576399999994,-83.078112,42.335406400000004,-83.0786552,0.6027272297960654,48.499652000000005,walk,walking,0.6027272297960654
25886,5527,6661,42.335406400000004,-83.0786552,42.335576399999994,-83.078112,0.6027272297960654,48.499652000000005,walk,walking,0.6027272297960654
25887,5527,4946,42.335406400000004,-83.0786552,42.335368200000005,-83.0787774,0.13556805895584526,10.908755000000001,walk,walking,0.13556805895584526
25888,4946,5527,42.335368200000005,-83.0787774,42.335406400000004,-83.0786552,0.13556805895584526,10.908755000000001,walk,walking,0.13556805895584526
25889,4946,5942,42.335368200000005,-83.0787774,42.335333299999995,-83.07888890000001,0.12372176171598295,9.955519,walk,walking,0.12372176171598295
25890,5942,4946,42.335333299999995,-83.07888890000001,42.335368200000005,-83.0787774,0.12372176171598295,9.955519,walk,walking,0.12372176171598295
25891,5942,6660,42.335333299999995,-83.07888890000001,42.3351611,-83.0794392,0.6105954366386221,49.132783,walk,walking,0.6105954366386221
25892,6660,5942,42.3351611,-83.0794392,42.335333299999995,-83.07888890000001,0.6105954366386221,49.132783,walk,walking,0.6105954366386221
25893,6660,5095,42.3351611,-83.0794392,42.335001399999996,-83.0799497,0.5664112244771149,45.577412,walk,walking,0.5664112244771149
25894,5095,6660,42.335001399999996,-83.0799497,42.3351611,-83.0794392,0.5664112244771149,45.577412,walk,walking,0.5664112244771149
25895,5095,5641,42.335001399999996,-83.0799497,42.334851799999996,-83.080428,0.5306712441124933,42.701523,walk,walking,0.5306712441124933
25896,5641,5095,42.334851799999996,-83.080428,42.335001399999996,-83.0799497,0.5306712441124933,42.701523,walk,walking,0.5306712441124933
25897,5641,5241,42.334851799999996,-83.080428,42.33469470000001,-83.08093000000001,0.5570144158474902,44.821279,walk,walking,0.5570144158474902
25898,5241,5641,42.33469470000001,-83.08093000000001,42.334851799999996,-83.080428,0.5570144158474902,44.821279,walk,walking,0.5570144158474902
25899,5324,4836,42.3347292,-83.0712838,42.334998299999995,-83.0714464,0.4073849528378093,32.781045,walk,walking,0.4073849528378093
25900,4836,5324,42.334998299999995,-83.0714464,42.3347292,-83.0712838,0.4073849528378093,32.781045,walk,walking,0.4073849528378093
25901,4836,6537,42.334998299999995,-83.0714464,42.3356963,-83.07183420000001,1.0430173984366262,83.928481,walk,walking,1.0430173984366262
25902,6537,4836,42.3356963,-83.07183420000001,42.334998299999995,-83.0714464,1.0430173984366262,83.928481,walk,walking,1.0430173984366262
25903,6537,4837,42.3356963,-83.07183420000001,42.335759700000004,-83.0718694,0.09472877080045236,7.622539999999999,walk,walking,0.09472877080045236
25904,4837,6537,42.335759700000004,-83.0718694,42.3356963,-83.07183420000001,0.09472877080045236,7.622539999999999,walk,walking,0.09472877080045236
25905,4837,6535,42.335759700000004,-83.0718694,42.335803999999996,-83.0718947,0.06646721016068699,5.3484169999999995,walk,walking,0.06646721016068699
25906,6535,4837,42.335803999999996,-83.0718947,42.335759700000004,-83.0718694,0.06646721016068699,5.3484169999999995,walk,walking,0.06646721016068699
25907,6535,6577,42.335803999999996,-83.0718947,42.336452799999996,-83.0722664,0.9739153814607232,78.368049,walk,walking,0.9739153814607232
25908,6577,6535,42.336452799999996,-83.0722664,42.335803999999996,-83.0718947,0.9739153814607232,78.368049,walk,walking,0.9739153814607232
25909,6577,4838,42.336452799999996,-83.0722664,42.336510499999996,-83.0722992,0.08651166316626692,6.961334,walk,walking,0.08651166316626692
25910,4838,6577,42.336510499999996,-83.0722992,42.336452799999996,-83.0722664,0.08651166316626692,6.961334,walk,walking,0.08651166316626692
25911,4838,6579,42.336510499999996,-83.0722992,42.3365624,-83.07232900000001,0.07793358768190686,6.271082,walk,walking,0.07793358768190686
25912,6579,4838,42.3365624,-83.07232900000001,42.336510499999996,-83.0722992,0.07793358768190686,6.271082,walk,walking,0.07793358768190686
25913,6579,4839,42.3365624,-83.07232900000001,42.3372606,-83.0727287,1.0479477922626668,84.325215,walk,walking,1.0479477922626668
25914,4839,6579,42.3372606,-83.0727287,42.3365624,-83.07232900000001,1.0479477922626668,84.325215,walk,walking,1.0479477922626668
25915,4839,4840,42.3372606,-83.0727287,42.3380153,-83.0731609,1.1328100836367705,91.153829,walk,walking,1.1328100836367705
25916,4840,4839,42.3380153,-83.0731609,42.3372606,-83.0727287,1.1328100836367705,91.153829,walk,walking,1.1328100836367705
25917,4840,4841,42.3380153,-83.0731609,42.338769799999994,-83.0735929,1.1324737718567859,91.126767,walk,walking,1.1324737718567859
25918,4841,4840,42.338769799999994,-83.0735929,42.3380153,-83.0731609,1.1324737718567859,91.126767,walk,walking,1.1324737718567859
25919,4841,4842,42.338769799999994,-83.0735929,42.3395429,-83.07403559999999,1.1604095094883615,93.374672,walk,walking,1.1604095094883615
25920,4842,4841,42.3395429,-83.07403559999999,42.338769799999994,-83.0735929,1.1604095094883615,93.374672,walk,walking,1.1604095094883615
25921,4842,4843,42.3395429,-83.07403559999999,42.3402802,-83.0744578,1.1066723750108742,89.050606,walk,walking,1.1066723750108742
25922,4843,4842,42.3402802,-83.0744578,42.3395429,-83.07403559999999,1.1066723750108742,89.050606,walk,walking,1.1066723750108742
25923,4843,4844,42.3402802,-83.0744578,42.3410432,-83.0748946,1.1451990505424583,92.15073199999999,walk,walking,1.1451990505424583
25924,4844,4843,42.3410432,-83.0748946,42.3402802,-83.0744578,1.1451990505424583,92.15073199999999,walk,walking,1.1451990505424583
25925,5255,5256,42.3384775,-83.0830959,42.3386254,-83.08318059999999,0.22199884424670985,17.863581,walk,walking,0.22199884424670985
25926,5256,5255,42.3386254,-83.08318059999999,42.3384775,-83.0830959,0.22199884424670985,17.863581,walk,walking,0.22199884424670985
25929,5175,5971,42.3356619,-83.069328,42.335627200000005,-83.0694503,0.13385289621832552,10.770741000000001,walk,walking,0.13385289621832552
25930,5971,5175,42.335627200000005,-83.0694503,42.3356619,-83.069328,0.13385289621832552,10.770741000000001,walk,walking,0.13385289621832552
25931,5971,5534,42.335627200000005,-83.0694503,42.3354643,-83.06995649999999,0.5641149539562802,45.392638,walk,walking,0.5641149539562802
25932,5534,5971,42.3354643,-83.06995649999999,42.335627200000005,-83.0694503,0.5641149539562802,45.392638,walk,walking,0.5641149539562802
25933,5534,5495,42.3354643,-83.06995649999999,42.3354395,-83.070049,0.10053977406887296,8.090133999999999,walk,walking,0.10053977406887296
25934,5495,5534,42.3354395,-83.070049,42.3354643,-83.06995649999999,0.10053977406887296,8.090133999999999,walk,walking,0.10053977406887296
25935,5495,5491,42.3354395,-83.070049,42.3351579,-83.0709556,1.0048094125542149,80.853999,walk,walking,1.0048094125542149
25936,5491,5495,42.3351579,-83.0709556,42.3354395,-83.070049,1.0048094125542149,80.853999,walk,walking,1.0048094125542149
25937,5491,4836,42.3351579,-83.0709556,42.334998299999995,-83.0714464,0.5478740601737359,44.085782,walk,walking,0.5478740601737359
25938,4836,5491,42.334998299999995,-83.0714464,42.3351579,-83.0709556,0.5478740601737359,44.085782,walk,walking,0.5478740601737359
25939,4836,5684,42.334998299999995,-83.0714464,42.3348466,-83.0719225,0.5297440068599549,42.626911,walk,walking,0.5297440068599549
25940,5684,4836,42.3348466,-83.0719225,42.334998299999995,-83.0714464,0.5297440068599549,42.626911,walk,walking,0.5297440068599549
25941,5684,5194,42.3348466,-83.0719225,42.3346989,-83.072404,0.5326730585208843,42.862603,walk,walking,0.5326730585208843
25942,5194,5684,42.3346989,-83.072404,42.3348466,-83.0719225,0.5326730585208843,42.862603,walk,walking,0.5326730585208843
25943,5194,6188,42.3346989,-83.072404,42.3346691,-83.07249759999999,0.10413357028347024,8.379316000000001,walk,walking,0.10413357028347024
25944,6188,5194,42.3346691,-83.07249759999999,42.3346989,-83.072404,0.10413357028347024,8.379316000000001,walk,walking,0.10413357028347024
25945,6188,5665,42.3346691,-83.07249759999999,42.3345477,-83.0728787,0.4240253147252912,34.120045000000005,walk,walking,0.4240253147252912
25946,5665,6188,42.3345477,-83.0728787,42.3346691,-83.07249759999999,0.4240253147252912,34.120045000000005,walk,walking,0.4240253147252912
25947,5665,5221,42.3345477,-83.0728787,42.334337100000006,-83.0735774,0.7710008699218314,62.040127000000005,walk,walking,0.7710008699218314
25948,5221,5665,42.334337100000006,-83.0735774,42.3345477,-83.0728787,0.7710008699218314,62.040127000000005,walk,walking,0.7710008699218314
25949,5221,5216,42.334337100000006,-83.0735774,42.3343093,-83.073674,0.10592240297264716,8.523258,walk,walking,0.10592240297264716
25950,5216,5221,42.3343093,-83.073674,42.334337100000006,-83.0735774,0.10592240297264716,8.523258,walk,walking,0.10592240297264716
25951,5216,6045,42.3343093,-83.073674,42.3342915,-83.0737518,0.08321687151254553,6.696211999999999,walk,walking,0.08321687151254553
25952,6045,5216,42.3342915,-83.0737518,42.3343093,-83.073674,0.08321687151254553,6.696211999999999,walk,walking,0.08321687151254553
25953,6045,5815,42.3342915,-83.0737518,42.3340907,-83.074427,0.7436619732312626,59.840247999999995,walk,walking,0.7436619732312626
25954,5815,6045,42.3340907,-83.074427,42.3342915,-83.0737518,0.7436619732312626,59.840247999999995,walk,walking,0.7436619732312626
25955,5815,6187,42.3340907,-83.074427,42.333974700000006,-83.07477879999999,0.3936115301925013,31.672739,walk,walking,0.3936115301925013
25956,6187,5815,42.333974700000006,-83.07477879999999,42.3340907,-83.074427,0.3936115301925013,31.672739,walk,walking,0.3936115301925013
25957,6187,5222,42.333974700000006,-83.07477879999999,42.3339469,-83.07486290000001,0.09413455205239417,7.574725,walk,walking,0.09413455205239417
25958,5222,6187,42.3339469,-83.07486290000001,42.333974700000006,-83.07477879999999,0.09413455205239417,7.574725,walk,walking,0.09413455205239417
25959,5222,6186,42.3339469,-83.07486290000001,42.3339253,-83.0749302,0.07496963972808729,6.032582,walk,walking,0.07496963972808729
25960,6186,5222,42.3339253,-83.0749302,42.3339469,-83.07486290000001,0.07496963972808729,6.032582,walk,walking,0.07496963972808729
25961,6186,5700,42.3339253,-83.0749302,42.333800700000005,-83.0753168,0.4309450955049896,34.676859,walk,walking,0.4309450955049896
25962,5700,6186,42.333800700000005,-83.0753168,42.3339253,-83.0749302,0.4309450955049896,34.676859,walk,walking,0.4309450955049896
25963,5700,5064,42.333800700000005,-83.0753168,42.3336533,-83.07577629999999,0.511824623758808,41.184992,walk,walking,0.511824623758808
25964,5064,5700,42.3336533,-83.07577629999999,42.333800700000005,-83.0753168,0.511824623758808,41.184992,walk,walking,0.511824623758808
25965,5064,4971,42.3336533,-83.07577629999999,42.333511200000004,-83.07619079999999,0.4668715622553346,37.567754,walk,walking,0.4668715622553346
25966,4971,5064,42.333511200000004,-83.07619079999999,42.3336533,-83.07577629999999,0.4668715622553346,37.567754,walk,walking,0.4668715622553346
25967,4971,5650,42.333511200000004,-83.07619079999999,42.3333162,-83.0768177,0.6949768973616514,55.922706000000005,walk,walking,0.6949768973616514
25968,5650,4971,42.3333162,-83.0768177,42.333511200000004,-83.07619079999999,0.6949768973616514,55.922706000000005,walk,walking,0.6949768973616514
25969,5650,5935,42.3333162,-83.0768177,42.3331497,-83.0773756,0.6147782444977444,49.469361,walk,walking,0.6147782444977444
25970,5935,5650,42.3331497,-83.0773756,42.3333162,-83.0768177,0.6147782444977444,49.469361,walk,walking,0.6147782444977444
25971,5935,4945,42.3331497,-83.0773756,42.333122700000004,-83.0774784,0.1114764064771894,8.970172,walk,walking,0.1114764064771894
25972,4945,5935,42.333122700000004,-83.0774784,42.3331497,-83.0773756,0.1114764064771894,8.970172,walk,walking,0.1114764064771894
25973,5251,6453,42.3260476,-83.0812838,42.326021399999995,-83.08134759999999,0.0745824623758808,6.001427,walk,walking,0.0745824623758808
25974,6453,5251,42.326021399999995,-83.08134759999999,42.3260476,-83.0812838,0.0745824623758808,6.001427,walk,walking,0.0745824623758808
25975,6453,6452,42.326021399999995,-83.08134759999999,42.3256813,-83.0821739,0.966469496812358,77.768901,walk,walking,0.966469496812358
25976,6452,6453,42.3256813,-83.0821739,42.326021399999995,-83.08134759999999,0.966469496812358,77.768901,walk,walking,0.966469496812358
25977,6452,4988,42.3256813,-83.0821739,42.3256451,-83.0822613,0.10237912436153954,8.238141,walk,walking,0.10237912436153954
25978,4988,6452,42.3256451,-83.0822613,42.3256813,-83.0821739,0.10237912436153954,8.238141,walk,walking,0.10237912436153954
25979,5441,6600,42.327901399999995,-83.0823338,42.327818,-83.08228790000001,0.1244576783029068,10.014736,walk,walking,0.1244576783029068
25980,6600,5441,42.327818,-83.08228790000001,42.327901399999995,-83.0823338,0.1244576783029068,10.014736,walk,walking,0.1244576783029068
25981,6600,5128,42.327818,-83.08228790000001,42.3270531,-83.0818541,1.1464657561484837,92.25265999999999,walk,walking,1.1464657561484837
25982,5128,6600,42.3270531,-83.0818541,42.327818,-83.08228790000001,1.1464657561484837,92.25265999999999,walk,walking,1.1464657561484837
25983,5128,5836,42.3270531,-83.0818541,42.326132,-83.0813317,1.3805934233909554,111.092211,walk,walking,1.3805934233909554
25984,5836,5128,42.326132,-83.0813317,42.3270531,-83.0818541,1.3805934233909554,111.092211,walk,walking,1.3805934233909554
