aNode_bNode,aNodeLat,aNodeLon,aNodes,active_net,bNodeLat,bNodeLon,bNodes,cycle_speed_m_s,distance,drive_net,drive_speed,drive_speed_m_s,name,oneway,osmid,ref,speed,type,walk_speed_m_s,cycle_time_minutes,walk_time_minutes,drive_time_minutes
3527,42.3345875,-83.0784558,4608468625,True,42.3344129,-83.0790141,3755258293,4.167,49.8290345864919,True,25.0,11.25,Perry Street,[],8733880,[],[],residential,1.11,0.19930019433042118,0.7481837024998783,0.073820791979988
3528,42.3346208,-83.0783495,62615807,True,42.3345875,-83.0784558,4608468625,4.167,9.48984550651224,True,25.0,11.25,Perry Street,[],8733880,[],[],residential,1.11,0.03795634551840748,0.14249017277045403,0.014059030380018132
3529,42.3346533,-83.0782458,4608468628,True,42.3346208,-83.0783495,62615807,4.167,9.258357200367588,True,25.0,11.25,Perry Street,[],8733880,[],[],residential,1.11,0.03703046636416122,0.1390143723778917,0.013716084741285316
3530,42.3348255,-83.0776829,3755258303,True,42.3346533,-83.0782458,4608468628,4.167,50.07466731507588,True,25.0,11.25,Perry Street,[],8733880,[],[],residential,1.11,0.20028264664857165,0.7518718816077459,0.07418469231863092
3531,42.3350260,-83.0770544,62615808,True,42.3348255,-83.0776829,3755258303,4.167,56.26656786147973,True,25.0,11.25,Perry Street,[],8733880,[],[],residential,1.11,0.22504826758451216,0.8448433612834793,0.0833578783133033
3532,42.3302703,-83.0784104,5917153168,True,42.3302100,-83.0783757,3864350194,4.167,7.286585574965767,True,25.0,11.25,16th Street,[],8734946,[],[],residential,1.11,0.02914401077900075,0.1094081918163028,0.010794941592541877
3533,42.3310630,-83.0788604,2760041224,True,42.3302703,-83.0784104,5917153168,4.167,95.59167588053985,True,25.0,11.25,16th Street,[],8734946,[],[],residential,1.11,0.38233611663282885,1.4353104486567543,0.14161729760079977
3534,42.3311460,-83.0789070,62992692,True,42.3310630,-83.0788604,2760041224,4.167,9.992574761346754,True,25.0,11.25,16th Street,[],8734946,[],[],residential,1.11,0.039967101677252835,0.15003866008028158,0.01480381446125445
3535,42.3312073,-83.0789466,5917153169,True,42.3311460,-83.0789070,62992692,4.167,7.55365469713807,True,25.0,11.25,16th Street,[],8734946,[],[],residential,1.11,0.03021220181240729,0.1134182386957668,0.011190599551315659
3536,42.3313520,-83.0790400,62992694,True,42.3312073,-83.0789466,5917153169,4.167,17.827847660510347,True,25.0,11.25,16th Street,[],8734946,[],[],residential,1.11,0.07130568618714642,0.2676854003079631,0.026411626163719035
3537,42.3300437,-83.0784557,5589589233,True,42.3289126,-83.0788171,62628367,4.167,129.2337187099203,True,25.0,11.25,16th Avenue,[],8734947,[],[],residential,1.11,0.5168935233578126,1.9404462268756801,0.19145736105173378
3538,42.3302100,-83.0783757,3864350194,True,42.3300437,-83.0784557,5589589233,4.167,19.626293943323155,True,25.0,11.25,16th Avenue,[],8734947,[],[],residential,1.11,0.0784988958616237,0.29468909824809536,0.029075991027145417
3539,42.3213840,-83.0757251,62629016,True,42.3204200,-83.0751784,62629015,4.167,116.23415182737808,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.4648994153562838,1.7452575349456168,0.17219874344796754
3540,42.3214377,-83.0757555,5908347492,True,42.3213840,-83.0757251,62629016,4.167,6.473141518644785,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.025890494834992343,0.09719431709676854,0.009589839286881164
3541,42.3220911,-83.0761261,1217710845,True,42.3214377,-83.0757555,5908347492,4.167,78.78491470581811,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.31511444966729907,1.1829566772645361,0.11671839215676758
3542,42.3221723,-83.0761722,62629017,True,42.3220911,-83.0761261,1217710845,4.167,9.792244498500542,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.03916584472642406,0.14703069817568382,0.01450702888666747
3543,42.3226044,-83.0764172,3733790818,True,42.3221723,-83.0761722,62629017,4.167,52.09858893169598,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.20837768551194297,0.7822610950705101,0.07718309471362367
3544,42.3230995,-83.0766980,5908347485,True,42.3226044,-83.0764172,3733790818,4.167,59.696990327169495,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.23876885979989398,0.8963512061136559,0.08843998566988073
3545,42.3231492,-83.0767262,62629018,True,42.3230995,-83.0766980,5908347485,4.167,5.9929937335647105,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.02397005732967247,0.08998489089436501,0.008878509234910683
3546,42.3232871,-83.0768044,853052790,True,42.3231492,-83.0767262,62629018,4.167,16.627010608321886,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.0665027222155103,0.24965481393876704,0.024632608308625015
3547,42.3233443,-83.0768369,5908309262,True,42.3232871,-83.0768044,853052790,4.167,6.898780958763317,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.02759291640174113,0.10358529968113088,0.010220416235204914
3548,42.3233466,-83.0768382,929766902,True,42.3233443,-83.0768369,5908309262,4.167,0.27718189759801876,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.0011086388992801327,0.004161890354324606,0.0004106398482933611
3549,42.3235641,-83.0769615,3379224384,True,42.3233466,-83.0768382,929766902,4.167,26.2233515675171,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.1048850154688309,0.3937440175302867,0.03884940972965496
3550,42.3253809,-83.0779724,5908309278,True,42.3235641,-83.0769615,3379224384,4.167,218.44561312286982,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.8737125554870404,3.279964161004051,0.3236231305523997
3551,42.3254397,-83.0780104,62629023,True,42.3253809,-83.0779724,5908309278,4.167,7.246248933564525,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.028982677120088493,0.10880253654000786,0.010735183605280777
3552,42.3254958,-83.0780467,5908309282,True,42.3254397,-83.0780104,62629023,4.167,6.9151039199476765,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.027658203023548822,0.10383038918840354,0.010244598399922483
3553,42.3270121,-83.0789123,62629028,True,42.3254958,-83.0780467,5908309282,4.167,183.00643001683747,True,25.0,11.25,18th Street,no,8735014,[],[],residential,1.11,0.7319671626943344,2.7478442945471087,0.2711206370619815
3554,42.3314944,-83.0820155,3324296808,True,42.3313450,-83.0819320,62629049,4.167,17.97466993243354,True,25.0,11.25,18th Street,[],8735016,[],[],residential,1.11,0.07189292829547052,0.26988993892542845,0.026629140640642278
3555,42.3315388,-83.0820403,5859855436,True,42.3314944,-83.0820155,3324296808,4.167,5.341389661227865,True,25.0,11.25,18th Street,[],8735016,[],[],residential,1.11,0.021363849536948507,0.08020104596438234,0.007913169868485725
3556,42.3317440,-83.0821550,62629050,True,42.3315388,-83.0820403,5859855436,4.167,24.688504213227954,True,25.0,11.25,18th Street,[],8735016,[],[],residential,1.11,0.09874611716353873,0.37069826145987916,0.03657556179737475
3557,42.3294747,-83.0605831,5917196120,True,42.3295038,-83.0605144,62649116,4.167,6.508767789978834,True,25.0,11.25,Porter Street,[],8737179,[],[],residential,1.11,0.02603298852083367,0.0977292460957783,0.009642618948116792
3558,42.3289882,-83.0617142,5917196123,True,42.3294747,-83.0605831,5917196120,4.167,107.57363417359645,True,25.0,11.25,Porter Street,[],8737179,[],[],residential,1.11,0.43026011588511504,1.6152197323362827,0.1593683469238466
3559,42.3289600,-83.0617796,62649118,True,42.3289882,-83.0617142,5917196123,4.167,6.223861969442881,True,25.0,11.25,Porter Street,[],8737179,[],[],residential,1.11,0.024893456401259426,0.09345138092256576,0.00922053625102649
3560,42.3237202,-83.0764617,3733507803,True,42.3235641,-83.0769615,3379224384,4.167,44.60548660136552,True,25.0,11.25,Porter Street,[],8737187,[],[],residential,1.11,0.17840767379155878,0.6697520510715543,0.06608220237239336
3561,42.3238674,-83.0759832,62649161,True,42.3237202,-83.0764617,3733507803,4.167,42.60781896940434,True,25.0,11.25,Porter Street,[],8737187,[],[],residential,1.11,0.1704176424662201,0.6397570415826477,0.06312269476948791
3562,42.3290261,-83.0788820,4477710272,True,42.3289126,-83.0788171,62628367,4.167,13.70196174839963,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.054803462716581194,0.20573516138738182,0.020299202590221672
3563,42.3290471,-83.0788940,5589589224,True,42.3290261,-83.0788820,4477710272,4.167,2.534910579068645,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.010138831209777798,0.03806172040643611,0.0037554230801016965
3564,42.3295731,-83.0791901,5805142576,True,42.3290471,-83.0788940,5589589224,4.167,63.35129645247509,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.253384915016699,0.9512206674545809,0.09385377252218531
3565,42.3298458,-83.0793436,5917197330,True,42.3295731,-83.0791901,5805142576,4.167,32.84355435196953,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.13136370831121322,0.49314646174128424,0.04865711755847338
3566,42.3298969,-83.0793724,5589589223,True,42.3298458,-83.0793436,5917197330,4.167,6.155548737559511,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.02462022533221147,0.09242565672011277,0.009119331463051128
3567,42.3300759,-83.0794820,3864347579,True,42.3298969,-83.0793724,5589589223,4.167,21.84804679947269,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.08738519638218019,0.3280487507428332,0.03236747673995954
3568,42.3306571,-83.0798142,5805142547,True,42.3300759,-83.0794820,3864347579,4.167,70.15918563123518,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.2806142933814702,1.0534412256942216,0.10393953426849656
3569,42.3310241,-83.0800181,3733847446,True,42.3306571,-83.0798142,5805142547,4.167,44.11659393397584,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.17645225955513896,0.6624113203299675,0.06535791693922346
3570,42.3311935,-83.0801068,5805142545,True,42.3310241,-83.0800181,3733847446,4.167,20.198386103301686,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.08078708144669101,0.3032790706201454,0.02992353496785435
3571,42.3313460,-83.0802080,62658694,True,42.3311935,-83.0801068,5805142545,4.167,18.88786085129693,True,25.0,11.25,17th Street,[],8738940,[],[],residential,1.11,0.07554539977320587,0.28360151428373764,0.02798201607599545
3572,42.3207224,-83.0742032,62658700,True,42.3206338,-83.0741517,5908323411,4.167,10.723210841895698,True,25.0,11.25,17th Street,no,8738942,[],[],unclassified,1.11,0.04288941221460563,0.1610091718002357,0.015886238284289925
3573,42.3334184,-83.0815762,4691680311,True,42.3333517,-83.0815393,62658722,4.167,8.012961718418993,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.03204928293104149,0.12031474051680167,0.011871054397657767
3574,42.3335248,-83.0816355,4691680312,True,42.3334184,-83.0815762,4691680311,4.167,12.795934728707579,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.05117964454326685,0.19213115208269638,0.018956940338826042
3575,42.3335828,-83.0816671,62615800,True,42.3335248,-83.0816355,4691680312,4.167,6.952737153000853,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.027808723914090287,0.10439545274776055,0.010300351337779042
3576,42.3336229,-83.0816899,4691680314,True,42.3335828,-83.0816671,62615800,4.167,4.836771092350587,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.019345536726464233,0.07262419057583464,0.007165586803482352
3577,42.3350303,-83.0824841,5698735940,True,42.3336229,-83.0816899,4691680314,4.167,169.56606250630892,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.6782099932257777,2.546036974569203,0.25120898149082804
3578,42.3350833,-83.0825172,62658724,True,42.3350303,-83.0824841,5698735940,4.167,6.491051425779583,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.02596212873281971,0.09746323462131505,0.009616372482636418
3579,42.3351317,-83.0825478,6925700079,True,42.3350833,-83.0825172,62658724,4.167,5.940586637084585,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.023760445712681325,0.08919799755382259,0.008800869091977163
3580,42.3365913,-83.0833896,62658726,True,42.3351317,-83.0825478,6925700079,4.167,176.43408189818416,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.7056798732028805,2.649160388861624,0.2613838250343469
3581,42.3366441,-83.0834192,6925700061,True,42.3365913,-83.0833896,62658726,4.167,6.355244324359988,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.025418943781937396,0.09542408895435416,0.00941517677682961
3582,42.3379479,-83.0841502,4034010224,True,42.3366441,-83.0834192,6925700061,4.167,156.93353014861242,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.6276839058819791,2.356359311540727,0.23249411873868506
3583,42.3380516,-83.0842117,62658728,True,42.3379479,-83.0841502,4034010224,4.167,12.590235828726922,True,25.0,11.25,17th Street,[],8738946,[],[],residential,1.11,0.050356914761726754,0.1890425800109147,0.018652201227743588
3584,42.3314946,-83.0804740,3324296807,True,42.3313450,-83.0803970,62658770,4.167,17.7982779655774,True,25.0,11.25,17th Street,[],8738955,[],[],residential,1.11,0.0711874168689601,0.2672414108945556,0.026367819208262817
3585,42.3318079,-83.0806591,62658772,True,42.3314946,-83.0804740,3324296807,4.167,38.01520551222093,True,25.0,11.25,17th Street,[],8738955,[],[],residential,1.11,0.15204865815623123,0.5707988815648787,0.056318822981068044
3586,42.3217016,-83.0710448,62672970,True,42.3215921,-83.0709833,5908352781,4.167,13.183950123179669,True,25.0,11.25,14th Street,[],8740504,[],[],residential,1.11,0.05273158196616138,0.19795720905675177,0.019531777960266176
3587,42.3313353,-83.0764208,6206730281,True,42.3313601,-83.0764333,62589101,4.167,2.9428490978058104,True,25.0,11.25,14th Street,yes,8740526,[],[],residential,1.11,0.011770454754842856,0.044186923390477625,0.004359776441193793
3588,42.3312105,-83.0763770,4691680021,True,42.3313353,-83.0764208,6206730281,4.167,14.336596111656462,True,25.0,11.25,14th Street,yes,8740526,[],[],residential,1.11,0.05734179710285762,0.21526420588072762,0.021239401646898463
3589,42.3310416,-83.0762833,3751807494,True,42.3312105,-83.0763770,4691680021,4.167,20.29891549814252,True,25.0,11.25,14th Street,yes,8740526,[],[],residential,1.11,0.08118916685922134,0.3047885209931309,0.030072467404655585
3590,42.3307557,-83.0761207,6993694755,True,42.3310416,-83.0762833,3751807494,4.167,34.48621478244732,True,25.0,11.25,14th Street,yes,8740526,[],[],residential,1.11,0.13793382442383537,0.5178110327694793,0.05109068856658862
3591,42.3306037,-83.0760343,6207038531,True,42.3307557,-83.0761207,6993694755,4.167,18.3332608704682,True,25.0,11.25,14th Street,yes,8740526,[],[],residential,1.11,0.0733271773076882,0.2752741872442673,0.027160386474767706
3592,42.3339916,-83.0871858,62676190,True,42.3338001,-83.0867984,62676185,4.167,38.307428951113465,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.15321745840778125,0.5751866208875894,0.056751746594242175
3593,42.3341645,-83.0874677,2613852764,True,42.3339916,-83.0871858,62676190,4.167,30.10908090498939,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.12042668948479877,0.4520883018767175,0.04460604578516947
3594,42.3342916,-83.0876748,62676196,True,42.3341645,-83.0874677,2613852764,4.167,22.12535318714585,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.08849433320192725,0.3322125103175052,0.03277830101799385
3595,42.3345686,-83.0880538,62676198,True,42.3342916,-83.0876748,62676196,4.167,43.80889152021673,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.17522154835699838,0.6577911639672182,0.0649020615114322
3596,42.3349642,-83.0885614,62676201,True,42.3345686,-83.0880538,62676198,4.167,60.62892030459534,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.24249628151586008,0.9103441487176477,0.08982062267347457
3597,42.3355903,-83.0893378,62676202,True,42.3349642,-83.0885614,62676201,4.167,94.44333574647308,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.3777431235360095,1.4180681043013974,0.13991605295773787
3598,42.3362235,-83.0900126,4034010214,True,42.3355903,-83.0893378,62676202,4.167,89.63180111031578,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.35849852455929837,1.3458228394942309,0.1327878534967641
3599,42.3362950,-83.0900785,62676208,True,42.3362235,-83.0900126,4034010214,4.167,9.620299465073748,True,25.0,11.25,Fisher Freeway Service Drive,yes,8740895,[],25 mph,tertiary,1.11,0.038478119610726134,0.1444489409170232,0.01425229550381296
3600,42.3317775,-83.0765617,4608468604,True,42.3318240,-83.0767238,62589090,4.167,14.292916951700938,True,27.08677685950413,12.189049586776859,Fisher Freeway Service,yes,8740912,[],[],tertiary,1.11,0.05716709443924862,0.2146083626381522,0.019543384480671395
3601,42.3317365,-83.0763886,62676300,True,42.3317775,-83.0765617,4608468604,4.167,14.94162871171791,True,27.08677685950413,12.189049586776859,Fisher Freeway Service,yes,8740912,[],[],tertiary,1.11,0.05976173390815898,0.22434877945522386,0.02043039889389346
3602,42.3317241,-83.0763172,6206732624,True,42.3317365,-83.0763886,62676300,4.167,6.02898989650117,True,27.08677685950413,12.189049586776859,Fisher Freeway Service,yes,8740912,[],[],tertiary,1.11,0.024114030463567596,0.09052537382133889,0.008243724354907384
3603,42.3317228,-83.0762510,6206732625,True,42.3317241,-83.0763172,6206732624,4.167,5.443677297710522,True,27.08677685950413,12.189049586776859,Fisher Freeway Service,yes,8740912,[],[],tertiary,1.11,0.021772967353453812,0.08173689636201983,0.007443398627261895
3604,42.3317370,-83.0761747,62589097,True,42.3317228,-83.0762510,6206732625,4.167,6.4676936546884365,True,27.08677685950413,12.189049586776859,Fisher Freeway Service,yes,8740912,[],[],tertiary,1.11,0.02586870512234396,0.0971125173376642,0.00884358484862899
3605,42.3269911,-83.0725125,6153218508,True,42.3256473,-83.0717875,6153216482,4.167,160.8719453276587,True,25.0,11.25,Wabash Street,[],8742351,[],[],residential,1.11,0.6434363064061224,2.4154946745894694,0.2383288078928277
3606,42.3274323,-83.0792960,62711929,True,42.3274570,-83.0794197,62711927,4.167,10.533420814626666,True,25.0,11.25,Newark Street,[],8743980,[],[],residential,1.11,0.04213031283347999,0.15815947169109107,0.015605067873520987
