,aNode_bNode,aNodes,bNodes,aNodeLat,aNodeLon,bNodeLat,bNodeLon,type,name,speed,ref,osmid,oneway,distance,activity,minutes
162,62615800_5698733958,62615800,5698733958,42.333582799999995,-83.0816671,42.333919,-83.0805926,residential,Perry Street,[],[],8733880,[],95.90875566920141,driving,0.19189426904602122
163,5698733958_62615802,5698733958,62615802,42.333919,-83.0805926,42.3339473,-83.08050209999999,residential,Perry Street,[],[],8733880,[],8.077200488195377,driving,0.01616086532251976
164,62615802_4691680295,62615802,4691680295,42.3339473,-83.08050209999999,42.3339722,-83.08042259999999,residential,Perry Street,[],[],8733880,[],7.097163191416311,driving,0.014200006385386777
165,4691680295_62615804,4691680295,62615804,42.3339722,-83.08042259999999,42.334254,-83.0795218,residential,Perry Street,[],[],8733880,[],80.40186838549073,driving,0.1608680840045833
166,62615804_3755258293,62615804,3755258293,42.334254,-83.0795218,42.3344129,-83.0790141,residential,Perry Street,[],[],8733880,[],45.3184087746104,driving,0.09067308678393436
167,3755258293_4608468625,3755258293,4608468625,42.3344129,-83.0790141,42.3345875,-83.0784558,residential,Perry Street,[],[],8733880,[],49.8290345864919,driving,0.09969794835232473
168,4608468625_62615807,4608468625,62615807,42.3345875,-83.0784558,42.334620799999996,-83.0783495,residential,Perry Street,[],[],8733880,[],9.489845506512241,driving,0.01898728592739544
169,62615807_4608468628,62615807,4608468628,42.334620799999996,-83.0783495,42.3346533,-83.0782458,residential,Perry Street,[],[],8733880,[],9.258357200367588,driving,0.018524124050355317
170,4608468628_3755258303,4608468628,3755258303,42.3346533,-83.0782458,42.3348255,-83.0776829,residential,Perry Street,[],[],8733880,[],50.074667315075885,driving,0.1001894103943095
171,3755258303_62615808,3755258303,62615808,42.3348255,-83.0776829,42.335026,-83.07705440000001,residential,Perry Street,[],[],8733880,[],56.26656786147973,driving,0.11257816698975535
172,3864350194_5917153168,3864350194,5917153168,42.33021,-83.0783757,42.330270299999995,-83.07841040000001,residential,16th Street,[],[],8734946,[],7.286585574965768,driving,0.014579002751031949
173,5917153168_2760041224,5917153168,2760041224,42.330270299999995,-83.07841040000001,42.331063,-83.07886040000001,residential,16th Street,[],[],8734946,[],95.59167588053984,driving,0.19125985570336101
174,2760041224_62992692,2760041224,62992692,42.331063,-83.07886040000001,42.331146000000004,-83.078907,residential,16th Street,[],[],8734946,[],9.992574761346754,driving,0.019993146781406068
175,62992692_5917153169,62992692,5917153169,42.331146000000004,-83.078907,42.331207299999996,-83.0789466,residential,16th Street,[],[],8734946,[],7.55365469713807,driving,0.015113354736170608
176,5917153169_62992694,5917153169,62992694,42.331207299999996,-83.0789466,42.331352,-83.07904,residential,16th Street,[],[],8734946,[],17.827847660510347,driving,0.03566996330634323
177,62628367_5589589233,62628367,5589589233,42.3289126,-83.0788171,42.330043700000004,-83.0784557,residential,16th Avenue,[],[],8734947,[],129.23371870992028,driving,0.258570865766147
178,5589589233_3864350194,5589589233,3864350194,42.330043700000004,-83.0784557,42.33021,-83.0783757,residential,16th Avenue,[],[],8734947,[],19.626293943323155,driving,0.0392682952047282
179,62629015_62629016,62629015,62629016,42.32042,-83.07517840000001,42.321384,-83.0757251,residential,18th Street,[],[],8735014,no,116.23415182737808,driving,0.23256132818603056
180,62629016_5908347492,62629016,5908347492,42.321384,-83.0757251,42.321437700000004,-83.0757555,residential,18th Street,[],[],8735014,no,6.473141518644785,driving,0.012951463622738664
181,5908347492_1217710845,5908347492,1217710845,42.321437700000004,-83.0757555,42.3220911,-83.0761261,residential,18th Street,[],[],8735014,no,78.78491470581811,driving,0.15763288256466207
182,1217710845_62629017,1217710845,62629017,42.3220911,-83.0761261,42.3221723,-83.0761722,residential,18th Street,[],[],8735014,no,9.792244498500542,driving,0.019592325927372034
183,62629017_3733790818,62629017,3733790818,42.3221723,-83.0761722,42.322604399999996,-83.07641720000001,residential,18th Street,[],[],8735014,no,52.09858893169598,driving,0.10423887341275706
184,3733790818_5908347485,3733790818,5908347485,42.322604399999996,-83.07641720000001,42.3230995,-83.076698,residential,18th Street,[],[],8735014,no,59.6969903271695,driving,0.11944175735728191
185,5908347485_62629018,5908347485,62629018,42.3230995,-83.076698,42.3231492,-83.0767262,residential,18th Street,[],[],8735014,no,5.992993733564711,driving,0.01199078378064168
186,62629018_853052790,62629018,853052790,42.3231492,-83.0767262,42.3232871,-83.07680440000001,residential,18th Street,[],[],8735014,no,16.627010608321882,driving,0.033267328147902925
187,853052790_5908309262,853052790,5908309262,42.3232871,-83.07680440000001,42.323344299999995,-83.0768369,residential,18th Street,[],[],8735014,no,6.898780958763317,driving,0.013803083150786948
188,5908309262_929766902,5908309262,929766902,42.323344299999995,-83.0768369,42.3233466,-83.0768382,residential,18th Street,[],[],8735014,no,0.2771818975980188,driving,0.0005545856294478167
189,929766902_3379224384,929766902,3379224384,42.3233466,-83.0768382,42.3235641,-83.0769615,residential,18th Street,[],[],8735014,no,26.2233515675171,driving,0.05246769021111865
190,3379224384_5908309278,3379224384,5908309278,42.3235641,-83.0769615,42.3253817,-83.07799240000001,residential,18th Street,[],[],8735014,no,219.1584658620692,driving,0.4384923286556006
191,5908309278_62629023,5908309278,62629023,42.3253817,-83.07799240000001,42.325435399999996,-83.0780228,residential,18th Street,[],[],8735014,no,6.473080204124402,driving,0.012951340944626655
192,62629023_5908309282,62629023,5908309282,42.325435399999996,-83.0780228,42.3254931,-83.0780555,residential,18th Street,[],[],8735014,no,6.956374872411777,driving,0.013918317071652215
193,5908309282_1217711455,5908309282,1217711455,42.3254931,-83.0780555,42.3254995,-83.07805909999999,residential,18th Street,[],[],8735014,no,0.7707347024337772,driving,0.0015420862393632996
194,1217711455_1217711629,1217711455,1217711629,42.3254995,-83.07805909999999,42.325877500000004,-83.0782735,residential,18th Street,[],[],8735014,no,45.57772977622704,driving,0.09119193632698487
195,1217711629_1217710910,1217711629,1217710910,42.325877500000004,-83.0782735,42.32594279999999,-83.0783106,residential,18th Street,[],[],8735014,no,7.875585158382371,driving,0.015757473306087177
196,1217710910_62629028,1217710910,62629028,42.32594279999999,-83.0783106,42.327012100000005,-83.0789123,residential,18th Street,[],[],8735014,no,128.77951925396437,driving,0.2576621033492684
197,62629049_3324296808,62629049,3324296808,42.331345,-83.081932,42.3314944,-83.0820155,residential,18th Street,[],[],8735016,[],17.97466993243354,driving,0.03596372535500908
198,3324296808_5859855436,3324296808,5859855436,42.3314944,-83.0820155,42.3315388,-83.08204029999999,residential,18th Street,[],[],8735016,[],5.341389661227865,driving,0.010687054144113375
199,5859855436_62629050,5859855436,62629050,42.3315388,-83.08204029999999,42.331744,-83.082155,residential,18th Street,[],[],8735016,[],24.688504213227954,driving,0.04939676713330923
200,62649116_5917196120,62649116,5917196120,42.3295038,-83.0605144,42.329474700000006,-83.06058309999999,residential,Porter Street,[],[],8737179,[],6.508767789978834,driving,0.0130227446778288
201,5917196120_5917196123,5917196120,5917196123,42.329474700000006,-83.06058309999999,42.328988200000005,-83.0617142,residential,Porter Street,[],[],8737179,[],107.57363417359645,driving,0.21523336169186963
202,5917196123_62649118,5917196123,62649118,42.328988200000005,-83.0617142,42.328959999999995,-83.0617796,residential,Porter Street,[],[],8737179,[],6.223861969442881,driving,0.01245270502089412
203,3379224384_3733507803,3379224384,3733507803,42.3235641,-83.0769615,42.323720200000004,-83.07646170000001,residential,Porter Street,[],[],8737187,[],44.60548660136553,driving,0.08924667187147964
204,3733507803_62649161,3733507803,62649161,42.323720200000004,-83.07646170000001,42.3238674,-83.07598320000001,residential,Porter Street,[],[],8737187,[],42.60781896940434,driving,0.08524973783394225
205,62628367_4477710272,62628367,4477710272,42.3289126,-83.0788171,42.3290261,-83.078882,residential,17th Street,[],[],8738940,[],13.701961748399633,driving,0.027414889452580297
206,4477710272_5589589224,4477710272,5589589224,42.3290261,-83.078882,42.329047100000004,-83.07889399999999,residential,17th Street,[],[],8738940,[],2.534910579068645,driving,0.005071849898096528
207,5589589224_5805142576,5589589224,5805142576,42.329047100000004,-83.07889399999999,42.329573100000005,-83.07919009999999,residential,17th Street,[],[],8738940,[],63.35129645247509,driving,0.12675329422263923
208,5805142576_5917197330,5805142576,5917197330,42.329573100000005,-83.07919009999999,42.3298458,-83.0793436,residential,17th Street,[],[],8738940,[],32.84355435196953,driving,0.06571339406156368
209,5917197330_5589589223,5917197330,5589589223,42.3298458,-83.0793436,42.3298969,-83.07937240000001,residential,17th Street,[],[],8738940,[],6.155548737559512,driving,0.012316023884672893
210,5589589223_3864347579,5589589223,3864347579,42.3298969,-83.07937240000001,42.3300759,-83.079482,residential,17th Street,[],[],8738940,[],21.84804679947269,driving,0.0437135790305576
211,3864347579_5805142547,3864347579,5805142547,42.3300759,-83.079482,42.330657099999996,-83.0798142,residential,17th Street,[],[],8738940,[],70.15918563123518,driving,0.1403745210708987
212,5805142547_3733847446,5805142547,3733847446,42.330657099999996,-83.0798142,42.3310241,-83.0800181,residential,17th Street,[],[],8738940,[],44.11659393397584,driving,0.08826849526605811
213,3733847446_5805142545,3733847446,5805142545,42.3310241,-83.0800181,42.3311935,-83.0801068,residential,17th Street,[],[],8738940,[],20.198386103301686,driving,0.04041293738155599
214,5805142545_62658694,5805142545,62658694,42.3311935,-83.0801068,42.331346,-83.080208,residential,17th Street,[],[],8738940,[],18.88786085129693,driving,0.037790838037808985
215,5908323411_62658700,5908323411,62658700,42.320633799999996,-83.0741517,42.3207224,-83.0742032,unclassified,17th Street,[],[],8738942,no,10.723210841895698,driving,0.0214550036852655
216,62658722_4691680311,62658722,4691680311,42.33335170000001,-83.08153929999999,42.3334184,-83.0815762,residential,17th Street,[],[],8738946,[],8.012961718418993,driving,0.01603233637138654
217,4691680311_4691680312,4691680311,4691680312,42.3334184,-83.0815762,42.3335248,-83.0816355,residential,17th Street,[],[],8738946,[],12.79593472870758,driving,0.025602110301535773
218,4691680312_62615800,4691680312,62615800,42.3335248,-83.0816355,42.333582799999995,-83.0816671,residential,17th Street,[],[],8738946,[],6.952737153000853,driving,0.013911038721490302
219,62615800_4691680314,62615800,4691680314,42.333582799999995,-83.0816671,42.3336229,-83.08168990000001,residential,17th Street,[],[],8738946,[],4.836771092350586,driving,0.009677413149961157
220,4691680314_5698735940,4691680314,5698735940,42.3336229,-83.08168990000001,42.33503029999999,-83.08248409999999,residential,17th Street,[],[],8738946,[],169.5660625063089,driving,0.33926783214547596
221,5698735940_62658724,5698735940,62658724,42.33503029999999,-83.08248409999999,42.3350833,-83.0825172,residential,17th Street,[],[],8738946,[],6.491051425779582,driving,0.012987297770667431
222,62658724_6925700079,62658724,6925700079,42.3350833,-83.0825172,42.335131700000005,-83.0825478,residential,17th Street,[],[],8738946,[],5.940586637084586,driving,0.011885927645227262
223,6925700079_62658726,6925700079,62658726,42.335131700000005,-83.0825478,42.336591299999995,-83.08338959999999,residential,17th Street,[],[],8738946,[],176.43408189818416,driving,0.3530093675433857
224,62658726_6925700061,62658726,6925700061,42.336591299999995,-83.08338959999999,42.3366441,-83.08341920000001,residential,17th Street,[],[],8738946,[],6.355244324359987,driving,0.012715574878671441
225,6925700061_4034010224,6925700061,4034010224,42.3366441,-83.08341920000001,42.337947899999996,-83.0841502,residential,17th Street,[],[],8738946,[],156.9335301486124,driving,0.31399265736016885
226,4034010224_62658728,4034010224,62658728,42.337947899999996,-83.0841502,42.3380516,-83.08421170000001,residential,17th Street,[],[],8738946,[],12.590235828726922,driving,0.025190547876604484
227,62658770_3324296807,62658770,3324296807,42.331345,-83.08039699999999,42.3314946,-83.080474,residential,17th Street,[],[],8738955,[],17.798277965577398,driving,0.0356108002512553
228,3324296807_62658772,3324296807,62658772,42.3314946,-83.080474,42.331807899999994,-83.08065909999999,residential,17th Street,[],[],8738955,[],38.01520551222093,driving,0.0760608353585853
229,5908352781_62672970,5908352781,62672970,42.321592100000004,-83.0709833,42.3217016,-83.0710448,residential,14th Street,[],[],8740504,[],13.183950123179667,driving,0.026378451627010135
230,62589101_6206730281,62589101,6206730281,42.331360100000005,-83.0764333,42.33133529999999,-83.0764208,residential,14th Street,[],[],8740526,yes,2.9428490978058104,driving,0.005888053416978412
231,6206730281_4691680021,6206730281,4691680021,42.33133529999999,-83.0764208,42.3312105,-83.07637700000001,residential,14th Street,[],[],8740526,yes,14.336596111656464,driving,0.028684666089748827
232,4691680021_3751807494,4691680021,3751807494,42.3312105,-83.07637700000001,42.331041600000006,-83.0762833,residential,14th Street,[],[],8740526,yes,20.29891549814252,driving,0.040614076626935815
233,3751807494_6993694755,3751807494,6993694755,42.331041600000006,-83.0762833,42.330755700000005,-83.0761207,residential,14th Street,[],[],8740526,yes,34.48621478244732,driving,0.06900002957672532
234,6993694755_6207038531,6993694755,6207038531,42.330755700000005,-83.0761207,42.330603700000005,-83.0760343,residential,14th Street,[],[],8740526,yes,18.333260870468198,driving,0.03668119421862384
235,62676185_62676190,62676185,62676190,42.3338001,-83.0867984,42.333991600000004,-83.0871858,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,38.307428951113465,driving,0.0766455161086704
236,62676190_2613852764,62676190,2613852764,42.333991600000004,-83.0871858,42.3341645,-83.0874677,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,30.10908090498939,driving,0.06024225871346416
237,2613852764_62676196,2613852764,62676196,42.3341645,-83.0874677,42.3342916,-83.0876748,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,22.12535318714585,driving,0.04426841373978762
238,62676196_62676198,62676196,62676198,42.3342916,-83.0876748,42.3345686,-83.0880538,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,43.808891520216726,driving,0.08765284417810469
239,62676198_62676201,62676198,62676201,42.3345686,-83.0880538,42.3349642,-83.0885614,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,60.62892030459535,driving,0.12130636315445248
240,62676201_62676202,62676201,62676202,42.3349642,-83.0885614,42.3355903,-83.0893378,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,94.44333574647308,driving,0.18896225639550437
241,62676202_4034010214,62676202,4034010214,42.3355903,-83.0893378,42.336223499999996,-83.0900126,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,89.63180111031578,driving,0.17933533635517362
242,4034010214_62676208,4034010214,62676208,42.336223499999996,-83.0900126,42.336295,-83.0900785,tertiary,Fisher Freeway Service Drive,25 mph,[],8740895,yes,9.620299465073748,driving,0.019248298249447272
243,62552306_469556424,62552306,469556424,42.3321015,-83.08558959999999,42.3320593,-83.0854882,motorway_link,[],[],[],8740909,yes,9.565282860415069,driving,0.01913822100923383
244,62589090_4608468604,62589090,4608468604,42.331824,-83.0767238,42.3317775,-83.07656170000001,tertiary,Fisher Freeway Service,[],[],8740912,yes,14.292916951700938,driving,0.028597272812526886
245,4608468604_62676300,4608468604,62676300,42.3317775,-83.07656170000001,42.3317365,-83.07638859999999,tertiary,Fisher Freeway Service,[],[],8740912,yes,14.941628711717911,driving,0.029895215509639677
246,62676300_6206732624,62676300,6206732624,42.3317365,-83.07638859999999,42.3317241,-83.0763172,tertiary,Fisher Freeway Service,[],[],8740912,yes,6.02898989650117,driving,0.012062804914968328
247,6206732624_6206732625,6206732624,6206732625,42.3317241,-83.0763172,42.331722799999994,-83.076251,tertiary,Fisher Freeway Service,[],[],8740912,yes,5.443677297710521,driving,0.010891711279933016
